2023-06-11 14:22:20.534 | INFO     | uvicorn.protocols.http.h11_impl:send:461 - 127.0.0.1:55374 - "GET / HTTP/1.1" 200
2023-06-11 14:22:47.191 | INFO     | uvicorn.protocols.http.h11_impl:send:461 - 127.0.0.1:56800 - "GET /v1.0/vehicle_type HTTP/1.0" 200
2023-06-11 14:22:48.178 | INFO     | uvicorn.protocols.http.h11_impl:send:461 - 127.0.0.1:56904 - "GET /v1.0/board HTTP/1.0" 200
2023-06-11 14:22:48.359 | DEBUG    | flight_controller_detector.Detector:detect_linux_board:50 - Trying to detect Linux board.
2023-06-11 14:22:48.369 | DEBUG    | flight_controller_detector.Detector:detect_linux_board:52 - Navigator R5 detected.
2023-06-11 14:22:48.376 | INFO     | uvicorn.protocols.http.h11_impl:send:461 - 127.0.0.1:56914 - "GET /v1.0/firmware_info HTTP/1.0" 200
2023-06-11 14:22:48.417 | INFO     | uvicorn.protocols.http.h11_impl:send:461 - 127.0.0.1:56920 - "GET /v1.0/available_boards HTTP/1.0" 200
2023-06-11 14:22:53.253 | INFO     | uvicorn.protocols.http.h11_impl:send:461 - 127.0.0.1:57190 - "GET /v1.0/board HTTP/1.0" 200
2023-06-11 14:22:53.276 | INFO     | uvicorn.protocols.http.h11_impl:send:461 - 127.0.0.1:57120 - "GET /v1.0/vehicle_type HTTP/1.0" 200
2023-06-11 14:22:53.442 | INFO     | uvicorn.protocols.http.h11_impl:send:461 - 127.0.0.1:57208 - "GET /v1.0/firmware_info HTTP/1.0" 200
2023-06-11 14:22:53.451 | DEBUG    | flight_controller_detector.Detector:detect_linux_board:50 - Trying to detect Linux board.
2023-06-11 14:22:53.455 | DEBUG    | flight_controller_detector.Detector:detect_linux_board:52 - Navigator R5 detected.
2023-06-11 14:22:53.484 | INFO     | uvicorn.protocols.http.h11_impl:send:461 - 127.0.0.1:57220 - "GET /v1.0/available_boards HTTP/1.0" 200
2023-06-11 14:22:58.315 | INFO     | uvicorn.protocols.http.h11_impl:send:461 - 127.0.0.1:57468 - "GET /v1.0/board HTTP/1.0" 200
2023-06-11 14:22:58.494 | INFO     | uvicorn.protocols.http.h11_impl:send:461 - 127.0.0.1:57488 - "GET /v1.0/firmware_info HTTP/1.0" 200
2023-06-11 14:22:58.544 | DEBUG    | flight_controller_detector.Detector:detect_linux_board:50 - Trying to detect Linux board.
2023-06-11 14:22:58.549 | DEBUG    | flight_controller_detector.Detector:detect_linux_board:52 - Navigator R5 detected.
2023-06-11 14:22:58.569 | INFO     | uvicorn.protocols.http.h11_impl:send:461 - 127.0.0.1:57500 - "GET /v1.0/available_boards HTTP/1.0" 200
2023-06-11 14:22:59.362 | INFO     | uvicorn.protocols.http.h11_impl:send:461 - 127.0.0.1:57470 - "GET /v1.0/vehicle_type HTTP/1.0" 200
2023-06-11 14:23:03.372 | INFO     | uvicorn.protocols.http.h11_impl:send:461 - 127.0.0.1:57744 - "GET /v1.0/board HTTP/1.0" 200
2023-06-11 14:23:03.583 | INFO     | uvicorn.protocols.http.h11_impl:send:461 - 127.0.0.1:57764 - "GET /v1.0/firmware_info HTTP/1.0" 200
2023-06-11 14:23:03.629 | DEBUG    | flight_controller_detector.Detector:detect_linux_board:50 - Trying to detect Linux board.
2023-06-11 14:23:03.632 | DEBUG    | flight_controller_detector.Detector:detect_linux_board:52 - Navigator R5 detected.
2023-06-11 14:23:03.664 | INFO     | uvicorn.protocols.http.h11_impl:send:461 - 127.0.0.1:57776 - "GET /v1.0/available_boards HTTP/1.0" 200
2023-06-11 14:23:05.452 | INFO     | uvicorn.protocols.http.h11_impl:send:461 - 127.0.0.1:57812 - "GET /v1.0/vehicle_type HTTP/1.0" 200
2023-06-11 14:23:06.058 | DEBUG    | multipart.multipart:callback:604 - Calling on_part_begin with no data
2023-06-11 14:23:06.059 | DEBUG    | multipart.multipart:callback:601 - Calling on_header_field with data[42:61]
2023-06-11 14:23:06.060 | DEBUG    | multipart.multipart:callback:601 - Calling on_header_value with data[63:107]
2023-06-11 14:23:06.061 | DEBUG    | multipart.multipart:callback:604 - Calling on_header_end with no data
2023-06-11 14:23:06.062 | DEBUG    | multipart.multipart:callback:601 - Calling on_header_field with data[109:121]
2023-06-11 14:23:06.062 | DEBUG    | multipart.multipart:callback:601 - Calling on_header_value with data[123:147]
2023-06-11 14:23:06.063 | DEBUG    | multipart.multipart:callback:604 - Calling on_header_end with no data
2023-06-11 14:23:06.064 | DEBUG    | multipart.multipart:callback:604 - Calling on_headers_finished with no data
2023-06-11 14:23:06.065 | DEBUG    | multipart.multipart:callback:601 - Calling on_part_data with data[151:4185]
2023-06-11 14:23:06.066 | DEBUG    | multipart.multipart:callback:601 - Calling on_part_data with data[0:1]
2023-06-11 14:23:06.068 | DEBUG    | multipart.multipart:callback:601 - Calling on_part_data with data[4186:64941]
2023-06-11 14:23:06.072 | DEBUG    | multipart.multipart:callback:601 - Calling on_part_data with data[0:65482]
2023-06-11 14:23:06.076 | DEBUG    | multipart.multipart:callback:601 - Calling on_part_data with data[0:65482]
2023-06-11 14:23:06.079 | DEBUG    | multipart.multipart:callback:601 - Calling on_part_data with data[0:22260]
2023-06-11 14:23:06.080 | DEBUG    | multipart.multipart:callback:601 - Calling on_part_data with data[0:1]
2023-06-11 14:23:06.082 | DEBUG    | multipart.multipart:callback:601 - Calling on_part_data with data[22261:65482]
2023-06-11 14:23:06.085 | DEBUG    | multipart.multipart:callback:601 - Calling on_part_data with data[0:12270]
2023-06-11 14:23:06.086 | DEBUG    | multipart.multipart:callback:601 - Calling on_part_data with data[0:1]
2023-06-11 14:23:06.088 | DEBUG    | multipart.multipart:callback:601 - Calling on_part_data with data[12271:56660]
2023-06-11 14:23:06.089 | DEBUG    | multipart.multipart:callback:601 - Calling on_part_data with data[0:1]
2023-06-11 14:23:06.090 | DEBUG    | multipart.multipart:callback:601 - Calling on_part_data with data[56661:65482]
2023-06-11 14:23:06.094 | DEBUG    | multipart.multipart:callback:601 - Calling on_part_data with data[0:65482]
2023-06-11 14:23:06.100 | DEBUG    | multipart.multipart:callback:601 - Calling on_part_data with data[0:65482]
2023-06-11 14:23:06.111 | DEBUG    | multipart.multipart:callback:601 - Calling on_part_data with data[0:65482]
2023-06-11 14:23:06.117 | DEBUG    | multipart.multipart:callback:601 - Calling on_part_data with data[0:65482]
2023-06-11 14:23:06.121 | DEBUG    | multipart.multipart:callback:601 - Calling on_part_data with data[0:33988]
2023-06-11 14:23:06.123 | DEBUG    | multipart.multipart:callback:601 - Calling on_part_data with data[0:1]
2023-06-11 14:23:06.125 | DEBUG    | multipart.multipart:callback:601 - Calling on_part_data with data[33989:65482]
2023-06-11 14:23:06.131 | DEBUG    | multipart.multipart:callback:601 - Calling on_part_data with data[0:65482]
2023-06-11 14:23:06.135 | DEBUG    | multipart.multipart:callback:601 - Calling on_part_data with data[0:46528]
2023-06-11 14:23:06.137 | DEBUG    | multipart.multipart:callback:601 - Calling on_part_data with data[0:1]
2023-06-11 14:23:06.138 | DEBUG    | multipart.multipart:callback:601 - Calling on_part_data with data[46529:51448]
2023-06-11 14:23:06.140 | DEBUG    | multipart.multipart:callback:601 - Calling on_part_data with data[0:1]
2023-06-11 14:23:06.141 | DEBUG    | multipart.multipart:callback:601 - Calling on_part_data with data[51449:55576]
2023-06-11 14:23:06.143 | DEBUG    | multipart.multipart:callback:601 - Calling on_part_data with data[0:1]
2023-06-11 14:23:06.144 | DEBUG    | multipart.multipart:callback:601 - Calling on_part_data with data[55577:65482]
2023-06-11 14:23:06.148 | DEBUG    | multipart.multipart:callback:601 - Calling on_part_data with data[0:2486]
2023-06-11 14:23:06.150 | DEBUG    | multipart.multipart:callback:601 - Calling on_part_data with data[0:1]
2023-06-11 14:23:06.154 | DEBUG    | multipart.multipart:callback:601 - Calling on_part_data with data[2487:65482]
2023-06-11 14:23:06.158 | DEBUG    | multipart.multipart:callback:601 - Calling on_part_data with data[0:8086]
2023-06-11 14:23:06.159 | DEBUG    | multipart.multipart:callback:601 - Calling on_part_data with data[0:1]
2023-06-11 14:23:06.163 | DEBUG    | multipart.multipart:callback:601 - Calling on_part_data with data[8087:65482]
2023-06-11 14:23:06.166 | DEBUG    | multipart.multipart:callback:601 - Calling on_part_data with data[0:13154]
2023-06-11 14:23:06.169 | DEBUG    | multipart.multipart:callback:601 - Calling on_part_data with data[0:1]
2023-06-11 14:23:06.171 | DEBUG    | multipart.multipart:callback:601 - Calling on_part_data with data[13155:16653]
2023-06-11 14:23:06.172 | DEBUG    | multipart.multipart:callback:601 - Calling on_part_data with data[0:1]
2023-06-11 14:23:06.176 | DEBUG    | multipart.multipart:callback:601 - Calling on_part_data with data[16654:49720]
2023-06-11 14:23:06.179 | DEBUG    | multipart.multipart:callback:601 - Calling on_part_data with data[0:1]
2023-06-11 14:23:06.182 | DEBUG    | multipart.multipart:callback:601 - Calling on_part_data with data[49721:65482]
2023-06-11 14:23:06.191 | DEBUG    | multipart.multipart:callback:601 - Calling on_part_data with data[0:65482]
2023-06-11 14:23:06.197 | DEBUG    | multipart.multipart:callback:601 - Calling on_part_data with data[0:65482]
2023-06-11 14:23:06.210 | DEBUG    | multipart.multipart:callback:601 - Calling on_part_data with data[0:13054]
2023-06-11 14:23:06.211 | DEBUG    | multipart.multipart:callback:601 - Calling on_part_data with data[0:1]
2023-06-11 14:23:06.213 | DEBUG    | multipart.multipart:callback:601 - Calling on_part_data with data[13055:65482]
2023-06-11 14:23:06.218 | DEBUG    | multipart.multipart:callback:601 - Calling on_part_data with data[0:8218]
2023-06-11 14:23:06.219 | DEBUG    | multipart.multipart:callback:601 - Calling on_part_data with data[0:1]
2023-06-11 14:23:06.220 | DEBUG    | multipart.multipart:callback:601 - Calling on_part_data with data[8219:14872]
2023-06-11 14:23:06.221 | DEBUG    | multipart.multipart:callback:601 - Calling on_part_data with data[0:1]
2023-06-11 14:23:06.222 | DEBUG    | multipart.multipart:callback:601 - Calling on_part_data with data[14873:41666]
2023-06-11 14:23:06.223 | DEBUG    | multipart.multipart:callback:601 - Calling on_part_data with data[0:1]
2023-06-11 14:23:06.224 | DEBUG    | multipart.multipart:callback:601 - Calling on_part_data with data[41667:46800]
2023-06-11 14:23:06.225 | DEBUG    | multipart.multipart:callback:601 - Calling on_part_data with data[0:1]
2023-06-11 14:23:06.228 | DEBUG    | multipart.multipart:callback:601 - Calling on_part_data with data[46801:130964]
2023-06-11 14:23:06.241 | DEBUG    | multipart.multipart:callback:601 - Calling on_part_data with data[0:14598]
2023-06-11 14:23:06.242 | DEBUG    | multipart.multipart:callback:601 - Calling on_part_data with data[0:1]
2023-06-11 14:23:06.244 | DEBUG    | multipart.multipart:callback:601 - Calling on_part_data with data[14599:53160]
2023-06-11 14:23:06.245 | DEBUG    | multipart.multipart:callback:601 - Calling on_part_data with data[0:1]
2023-06-11 14:23:06.258 | DEBUG    | multipart.multipart:callback:601 - Calling on_part_data with data[53161:327626]
2023-06-11 14:23:06.273 | DEBUG    | multipart.multipart:callback:601 - Calling on_part_data with data[0:262144]
2023-06-11 14:23:06.302 | DEBUG    | multipart.multipart:callback:601 - Calling on_part_data with data[0:262144]
2023-06-11 14:23:06.329 | DEBUG    | multipart.multipart:callback:601 - Calling on_part_data with data[0:173370]
2023-06-11 14:23:06.330 | DEBUG    | multipart.multipart:callback:604 - Calling on_part_end with no data
2023-06-11 14:23:06.331 | DEBUG    | multipart.multipart:callback:604 - Calling on_end with no data
2023-06-11 14:23:06.354 | INFO     | ArduPilotManager:kill_ardupilot:434 - Disarming vehicle.
2023-06-11 14:23:07.387 | DEBUG    | commonwealth.mavlink_comm.VehicleManager:disarm_vehicle:109 - Vehicle already disarmed.
2023-06-11 14:23:07.389 | INFO     | ArduPilotManager:kill_ardupilot:436 - Vehicle disarmed.
2023-06-11 14:23:07.390 | INFO     | ArduPilotManager:kill_ardupilot:443 - Terminating Ardupilot subprocess.
2023-06-11 14:23:07.391 | DEBUG    | ArduPilotManager:terminate_ardupilot_subprocess:416 - Waiting for process to die...
2023-06-11 14:23:07.892 | INFO     | ArduPilotManager:terminate_ardupilot_subprocess:414 - Ardupilot subprocess terminated.
2023-06-11 14:23:07.895 | INFO     | ArduPilotManager:kill_ardupilot:445 - Ardupilot subprocess terminated.
2023-06-11 14:23:07.896 | INFO     | ArduPilotManager:kill_ardupilot:446 - Pruning Ardupilot's system processes.
2023-06-11 14:23:08.024 | DEBUG    | ArduPilotManager:prune_ardupilot_processes:425 - Killing Ardupilot process ardupilot_navigator::347.
2023-06-11 14:23:08.424 | INFO     | uvicorn.protocols.http.h11_impl:send:461 - 127.0.0.1:58044 - "GET /v1.0/board HTTP/1.0" 200
2023-06-11 14:23:08.526 | INFO     | ArduPilotManager:kill_ardupilot:448 - Ardupilot's system processes pruned.
2023-06-11 14:23:08.527 | INFO     | ArduPilotManager:kill_ardupilot:450 - Stopping Mavlink manager.
2023-06-11 14:23:08.528 | INFO     | ArduPilotManager:kill_ardupilot:452 - Mavlink manager stopped.
2023-06-11 14:23:08.529 | DEBUG    | flight_controller_detector.Detector:detect_linux_board:50 - Trying to detect Linux board.
2023-06-11 14:23:08.531 | DEBUG    | flight_controller_detector.Detector:detect_linux_board:52 - Navigator R5 detected.
2023-06-11 14:23:08.594 | INFO     | firmware.FirmwareManagement:install_firmware_from_file:83 - Succefully installed firmware for Navigator.
2023-06-11 14:23:08.609 | DEBUG    | flight_controller_detector.Detector:detect_linux_board:50 - Trying to detect Linux board.
2023-06-11 14:23:08.611 | DEBUG    | flight_controller_detector.Detector:detect_linux_board:52 - Navigator R5 detected.
2023-06-11 14:23:08.635 | WARNING  | ArduPilotManager:start_ardupilot:462 - More than a single board detected: [FlightController(name='Navigator', manufacturer='Blue Robotics', platform=<Platform.Navigator: 'navigator'>, path=None, flags=[]), FlightController(name='SITL', manufacturer='ArduPilot Team', platform=<Platform.SITL: 'SITL_arm_linux_gnueabihf'>, path=None, flags=[])]
2023-06-11 14:23:08.636 | DEBUG    | ArduPilotManager:get_board_to_be_used:377 - Preferred flight-controller is Pixhawk1.
2023-06-11 14:23:08.638 | DEBUG    | ArduPilotManager:get_board_to_be_used:382 - Flight-controller Pixhawk1 not connected.
2023-06-11 14:23:08.639 | INFO     | ArduPilotManager:start_ardupilot:465 - Using Navigator flight-controller.
2023-06-11 14:23:08.716 | INFO     | ArduPilotManager:start_linux_board:223 - Using command line: '/root/.config/ardupilot-manager/firmware/ardupilot_navigator -A udp:127.0.0.1:8852 --log-directory /root/.config/ardupilot-manager/firmware/logs/ --storage-directory /root/.config/ardupilot-manager/firmware/storage/ -C /dev/ttyS0 -B /dev/ttyAMA1 -E /dev/ttyAMA2 -F /dev/ttyAMA3'
2023-06-11 14:23:08.734 | DEBUG    | mavlink_proxy.AbstractRouter:start:90 - Calling router using following command: '/usr/bin/mavlink-routerd 127.0.0.1:8852 0.0.0.0:14660 --endpoint 192.168.2.1:14551 --endpoint 192.168.2.1:14550 --endpoint 127.0.0.1:14000 --tcp-port 5777 -l /root/.config/ardupilot-manager/logs'.
2023-06-11 14:23:09.754 | INFO     | uvicorn.protocols.http.h11_impl:send:461 - 127.0.0.1:57900 - "POST /v1.0/install_firmware_from_file?board_name=Navigator HTTP/1.0" 200
2023-06-11 14:23:09.776 | DEBUG    | ArduPilotManager:auto_restart_ardupilot:94 - Restarting ardupilot...
2023-06-11 14:23:09.777 | INFO     | ArduPilotManager:kill_ardupilot:434 - Disarming vehicle.
2023-06-11 14:23:09.788 | DEBUG    | flight_controller_detector.Detector:detect_linux_board:50 - Trying to detect Linux board.
2023-06-11 14:23:09.792 | DEBUG    | flight_controller_detector.Detector:detect_linux_board:52 - Navigator R5 detected.
2023-06-11 14:23:09.823 | INFO     | uvicorn.protocols.http.h11_impl:send:461 - 127.0.0.1:58054 - "GET /v1.0/firmware_info HTTP/1.0" 200
2023-06-11 14:23:09.835 | INFO     | uvicorn.protocols.http.h11_impl:send:461 - 127.0.0.1:58070 - "GET /v1.0/available_boards HTTP/1.0" 200
2023-06-11 14:23:13.473 | INFO     | uvicorn.protocols.http.h11_impl:send:461 - 127.0.0.1:58360 - "GET /v1.0/board HTTP/1.0" 200
2023-06-11 14:23:14.865 | DEBUG    | flight_controller_detector.Detector:detect_linux_board:50 - Trying to detect Linux board.
2023-06-11 14:23:14.871 | DEBUG    | flight_controller_detector.Detector:detect_linux_board:52 - Navigator R5 detected.
2023-06-11 14:23:14.893 | INFO     | uvicorn.protocols.http.h11_impl:send:461 - 127.0.0.1:58434 - "GET /v1.0/firmware_info HTTP/1.0" 200
2023-06-11 14:23:14.911 | WARNING  | commonwealth.mavlink_comm.MavlinkComm:get_updated_mavlink_message:123 - no new messages after 5.0 seconds, triggering system-id detection
2023-06-11 14:23:14.931 | DEBUG    | commonwealth.mavlink_comm.MavlinkComm:get_most_recent_vehicle_id:102 - 1 (detected)
2023-06-11 14:23:14.933 | INFO     | commonwealth.mavlink_comm.MavlinkComm:set_system_id:28 - system_id set to: 1
2023-06-11 14:23:14.935 | WARNING  | ArduPilotManager:kill_ardupilot:438 - Could not disarm vehicle: Did not receive an updated HEARTBEAT before timeout.. Proceeding with kill.
2023-06-11 14:23:14.937 | INFO     | ArduPilotManager:kill_ardupilot:443 - Terminating Ardupilot subprocess.
2023-06-11 14:23:14.938 | INFO     | ArduPilotManager:terminate_ardupilot_subprocess:414 - Ardupilot subprocess terminated.
2023-06-11 14:23:14.940 | INFO     | ArduPilotManager:kill_ardupilot:445 - Ardupilot subprocess terminated.
2023-06-11 14:23:14.942 | INFO     | ArduPilotManager:kill_ardupilot:446 - Pruning Ardupilot's system processes.
2023-06-11 14:23:15.039 | INFO     | ArduPilotManager:kill_ardupilot:448 - Ardupilot's system processes pruned.
2023-06-11 14:23:15.040 | INFO     | ArduPilotManager:kill_ardupilot:450 - Stopping Mavlink manager.
2023-06-11 14:23:15.041 | INFO     | ArduPilotManager:kill_ardupilot:452 - Mavlink manager stopped.
2023-06-11 14:23:15.042 | DEBUG    | flight_controller_detector.Detector:detect_linux_board:50 - Trying to detect Linux board.
2023-06-11 14:23:15.044 | DEBUG    | flight_controller_detector.Detector:detect_linux_board:52 - Navigator R5 detected.
2023-06-11 14:23:15.057 | WARNING  | ArduPilotManager:start_ardupilot:462 - More than a single board detected: [FlightController(name='Navigator', manufacturer='Blue Robotics', platform=<Platform.Navigator: 'navigator'>, path=None, flags=[]), FlightController(name='SITL', manufacturer='ArduPilot Team', platform=<Platform.SITL: 'SITL_arm_linux_gnueabihf'>, path=None, flags=[])]
2023-06-11 14:23:15.058 | DEBUG    | ArduPilotManager:get_board_to_be_used:377 - Preferred flight-controller is Pixhawk1.
2023-06-11 14:23:15.059 | DEBUG    | ArduPilotManager:get_board_to_be_used:382 - Flight-controller Pixhawk1 not connected.
2023-06-11 14:23:15.060 | INFO     | ArduPilotManager:start_ardupilot:465 - Using Navigator flight-controller.
2023-06-11 14:23:15.097 | INFO     | ArduPilotManager:start_linux_board:223 - Using command line: '/root/.config/ardupilot-manager/firmware/ardupilot_navigator -A udp:127.0.0.1:8852 --log-directory /root/.config/ardupilot-manager/firmware/logs/ --storage-directory /root/.config/ardupilot-manager/firmware/storage/ -C /dev/ttyS0 -B /dev/ttyAMA1 -E /dev/ttyAMA2 -F /dev/ttyAMA3'
2023-06-11 14:23:15.115 | DEBUG    | mavlink_proxy.AbstractRouter:start:90 - Calling router using following command: '/usr/bin/mavlink-routerd 127.0.0.1:8852 0.0.0.0:14660 --endpoint 192.168.2.1:14551 --endpoint 192.168.2.1:14550 --endpoint 127.0.0.1:14000 --tcp-port 5777 -l /root/.config/ardupilot-manager/logs'.
2023-06-11 14:23:16.143 | INFO     | uvicorn.protocols.http.h11_impl:send:461 - 127.0.0.1:58436 - "GET /v1.0/available_boards HTTP/1.0" 200
2023-06-11 14:23:16.161 | WARNING  | commonwealth.mavlink_comm.MavlinkComm:get_updated_mavlink_message:123 - no new messages after 5.0 seconds, triggering system-id detection
2023-06-11 14:23:16.180 | DEBUG    | commonwealth.mavlink_comm.MavlinkComm:get_most_recent_vehicle_id:102 - 1 (detected)
2023-06-11 14:23:16.181 | INFO     | commonwealth.mavlink_comm.MavlinkComm:set_system_id:28 - system_id set to: 1
2023-06-11 14:23:16.183 | ERROR    | commonwealth.utils.apis:custom_route_handler:36 - Unhandled service exception.
2023-06-11 14:23:16.184 | ERROR    | commonwealth.utils.apis:custom_route_handler:37 - Did not receive an updated HEARTBEAT before timeout.
Traceback (most recent call last):

  File "/home/pi/services/ardupilot_manager/main.py", line 244, in <module>
    loop.run_until_complete(server.serve())
    │    │                  │      └ <function Server.serve at 0xb5cbc148>
    │    │                  └ <uvicorn.server.Server object at 0xb54a59a0>
    │    └ <function BaseEventLoop.run_until_complete at 0xb63ffda8>
    └ <_UnixSelectorEventLoop running=True closed=False debug=False>

  File "/usr/local/lib/python3.9/asyncio/base_events.py", line 634, in run_until_complete
    self.run_forever()
    │    └ <function BaseEventLoop.run_forever at 0xb63ffd60>
    └ <_UnixSelectorEventLoop running=True closed=False debug=False>
  File "/usr/local/lib/python3.9/asyncio/base_events.py", line 601, in run_forever
    self._run_once()
    │    └ <function BaseEventLoop._run_once at 0xb6401b20>
    └ <_UnixSelectorEventLoop running=True closed=False debug=False>
  File "/usr/local/lib/python3.9/asyncio/base_events.py", line 1905, in _run_once
    handle._run()
    │      └ <function Handle._run at 0xb6447808>
    └ <Handle <TaskStepMethWrapper object at 0xb57ec238>()>
  File "/usr/local/lib/python3.9/asyncio/events.py", line 80, in _run
    self._context.run(self._callback, *self._args)
    │    │            │    │           │    └ <member '_args' of 'Handle' objects>
    │    │            │    │           └ <Handle <TaskStepMethWrapper object at 0xb57ec238>()>
    │    │            │    └ <member '_callback' of 'Handle' objects>
    │    │            └ <Handle <TaskStepMethWrapper object at 0xb57ec238>()>
    │    └ <member '_context' of 'Handle' objects>
    └ <Handle <TaskStepMethWrapper object at 0xb57ec238>()>
  File "/usr/local/lib/python3.9/site-packages/uvicorn-0.13.4-py3.9.egg/uvicorn/protocols/http/h11_impl.py", line 396, in run_asgi
    result = await app(self.scope, self.receive, self.send)
                   │   │    │      │    │        │    └ <function RequestResponseCycle.send at 0xb52ae100>
                   │   │    │      │    │        └ <uvicorn.protocols.http.h11_impl.RequestResponseCycle object at 0xb57ec4c0>
                   │   │    │      │    └ <function RequestResponseCycle.receive at 0xb52ae148>
                   │   │    │      └ <uvicorn.protocols.http.h11_impl.RequestResponseCycle object at 0xb57ec4c0>
                   │   │    └ {'type': 'http', 'asgi': {'version': '3.0', 'spec_version': '2.1'}, 'http_version': '1.0', 'server': ('127.0.0.1', 8000), 'cl...
                   │   └ <uvicorn.protocols.http.h11_impl.RequestResponseCycle object at 0xb57ec4c0>
                   └ <uvicorn.middleware.proxy_headers.ProxyHeadersMiddleware object at 0xb52840b8>
  File "/usr/local/lib/python3.9/site-packages/uvicorn-0.13.4-py3.9.egg/uvicorn/middleware/proxy_headers.py", line 45, in __call__
    return await self.app(scope, receive, send)
                 │    │   │      │        └ <bound method RequestResponseCycle.send of <uvicorn.protocols.http.h11_impl.RequestResponseCycle object at 0xb57ec4c0>>
